ParticipantID;TypeOfQuestion;TypeOfStimuli;WordOrder;ResponseAcceptabilityJudgement;RT
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1992
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1772
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;3223
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1478
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1302
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1522
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1836
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2095
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1423
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1534
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1360
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1444
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;3561
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1938
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1331
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2165
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1285
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1213
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1499
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;3000
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2546
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1330
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1785
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1367
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2391
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1578
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1798
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1941
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1144
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1563
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1419
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1169
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1500
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1202
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2479
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2261
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1801
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3819
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1888
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1910
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1749
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2492
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Neither;5565
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1608
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2251
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2341
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1511
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2401
40958c6e6177186bbe39628ab5bc4d4d;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2098
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1723
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2781
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1891
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2444
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1715
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2709
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1815
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2354
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2176
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1941
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2867
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1368
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2431
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2313
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2375
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1710
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;3037
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2478
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1407
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1598
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2166
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1629
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1441
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2637
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Congruent;Wrong;1247
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1844
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2019
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1452
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2433
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1522
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2164
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1738
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1546
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1682
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1846
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2200
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2857
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1794
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1866
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1731
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2200
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1572
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2198
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1722
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2970
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2129
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3135
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3696
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1790
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1682
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1952
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2217
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2453
428b71b8fc8713db5464599621da918b;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1857
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Congruent;Wrong;2630
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Incongruent;Wrong;4990
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2359
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1379
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1958
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1938
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3163
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2730
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2450
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1400
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1404
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2043
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2272
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1567
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1912
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1887
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1220
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1874
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;3036
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1326
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1986
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;3303
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;3174
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2022
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1429
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2209
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;1480
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;4961
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1961
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2467
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Neither;3908
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;1646
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;2793
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;6071
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Neither;3544
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2603
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2792
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;1557
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2027
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Neither;3953
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;2309
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2402
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;3295
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2583
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1663
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Neither;4986
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Neither;2982
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;2228
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1639
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;4829
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1296
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3061
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1637
44c9f2870e9977bc4b95bf7796479db7;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Correct;1418
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2350
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Incongruent;Neither;4700
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2631
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;4361
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;7231
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2425
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2599
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2805
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2455
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2096
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Congruent;Correct;5945
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;4114
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;6109
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;3032
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;3255
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2057
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;4068
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;5030
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2074
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1478
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2122
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;4571
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;3346
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;2305
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2592
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Incongruent;Correct;1844
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerAcceptable;Congruent;Correct;2273
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2036
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2221
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2789
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1689
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1837
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Correct;1488
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1593
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3194
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3413
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2341
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2569
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1719
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2755
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2109
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;3333
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;3502
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2923
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;1829
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;1655
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2473
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2086
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;4378
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2127
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2029
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2233
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Congruent;Wrong;2197
4951f0210095ea9bfe65ee78531e81f3;AcceptabilityJudgement;FillerUnacceptable;Incongruent;Wrong;2221
4a547eb1ce4621cbe6992375bb69c431;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1574
4a547eb1ce4621cbe6992375bb69c431;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;3014
4a547eb1ce4621cbe6992375bb69c431;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1674
4a547eb1ce4621cbe6992375bb69c431;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2840
4a547eb1ce4621cbe6992375bb69c431;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2694
